what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1325492650319
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1325492650319
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1325492650319
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1325492650319
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1325492650319
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1325492650319
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1325492650319
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1325492650319
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1325492650319
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1325492650319
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1325492650319
started,bundle,com.adobe.flexbuilder.multisdk,4.0.1.277662,"com.adobe.flexbuilder.multisdk",1325492650382
started,bundle,com.python.pydev.analysis,1.5.7.2010050621,"com.python.pydev.analysis",1325492650444
started,bundle,oracle.eclipse.tools.common,2.5.0.201007221355,"oracle.eclipse.tools.common",1325492650444
started,bundle,oracle.eclipse.tools.common.ui,2.5.0.201007221355,"oracle.eclipse.tools.common.ui",1325492650444
started,bundle,oracle.eclipse.tools.sapphire.modeling,2.5.0.201007221355,"oracle.eclipse.tools.sapphire.modeling",1325492650444
started,bundle,oracle.eclipse.tools.weblogic,2.5.0.201007221355,"oracle.eclipse.tools.weblogic",1325492650444
started,bundle,oracle.eclipse.tools.weblogic.ui,2.5.0.201007221355,"oracle.eclipse.tools.weblogic.ui",1325492650616
started,bundle,org.python.pydev,1.5.7.2010050621,"org.python.pydev",1325492650725
started,bundle,org.python.pydev.core,1.5.7.2010050621,"org.python.pydev.core",1325492650897
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1325492650897
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1325492650897
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1325492650897
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1325492650897
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1325492650897
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1325492650897
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1325492650897
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1325492650960
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1325492650960
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1325492650960
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1325492650975
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1325492650975
os,sysinfo,,,"win32",1325492650975
arch,sysinfo,,,"x86",1325492650975
ws,sysinfo,,,"win32",1325492650975
locale,sysinfo,,,"en_US",1325492650975
processors,sysinfo,,,"4",1325492650975
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1325492650975
java.runtime.version,sysinfo,,,"1.6.0_24-b50",1325492650975
java.specification.name,sysinfo,,,"Java Platform API Specification",1325492650975
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325492650975
java.specification.version,sysinfo,,,"1.6",1325492650975
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1325492650975
java.version,sysinfo,,,"1.6.0_24",1325492650975
java.vm.info,sysinfo,,,"mixed mode",1325492650975
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1325492650975
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325492650975
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325492650975
java.vm.specification.version,sysinfo,,,"1.0",1325492650975
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1325492650975
java.vm.version,sysinfo,,,"19.1-b02",1325492650975
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1325492652193
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1325492653067
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1325492653083
started,bundle,oracle.eclipse.tools.common.services.ui,2.5.0.201007221355,"oracle.eclipse.tools.common.services.ui",1325492653161
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1325492653676
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1325492653754
started,bundle,oracle.eclipse.tools.common.services,2.5.0.201007221355,"oracle.eclipse.tools.common.services",1325492653817
started,bundle,com.adobe.flexbuilder.editorcore,4.0.1.277662,"com.adobe.flexbuilder.editorcore",1325492654535
started,bundle,com.adobe.flash.codemodel.osgi,4.0.1.277662,"com.adobe.flash.codemodel.osgi",1325492656409
started,bundle,com.adobe.flash.codemodel.core,4.0.1.277662,"com.adobe.flash.codemodel.core",1325492656424
started,bundle,com.adobe.flexide.nativelibs,4.0.1.277662,"com.adobe.flexide.nativelibs",1325492658720
started,bundle,com.adobe.flexbuilder.project,4.0.1.277662,"com.adobe.flexbuilder.project",1325492658985
started,bundle,com.adobe.flexbuilder.utils.osnative,4.0.1.277662,"com.adobe.flexbuilder.utils.osnative",1325492659204
started,bundle,com.adobe.flexide.as.core,4.0.1.277662,"com.adobe.flexide.as.core",1325492659313
started,bundle,com.adobe.flexide.css.core,4.0.1.277662,"com.adobe.flexide.css.core",1325492659625
started,bundle,com.adobe.flexide.mxml.core,4.0.1.277662,"com.adobe.flexide.mxml.core",1325492659828
started,bundle,com.adobe.flexbuilder.flexunit,4.0.1.277662,"com.adobe.flexbuilder.flexunit",1325492660016
started,bundle,com.adobe.flexide.editorcore,4.0.1.277662,"com.adobe.flexide.editorcore",1325492662170
started,bundle,com.adobe.flexbuilder.mxmlmodel,4.0.1.277662,"com.adobe.flexbuilder.mxmlmodel",1325492662311
started,bundle,com.adobe.flexbuilder.dcrad,4.0.1.277662,"com.adobe.flexbuilder.dcrad",1325492662826
started,bundle,com.adobe.flexbuilder.debug.ui,4.0.1.277662,"com.adobe.flexbuilder.debug.ui",1325492663903
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1325492663903
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492664341
started,bundle,com.adobe.flexbuilder.flashbridge,4.0.1.277662,"com.adobe.flexbuilder.flashbridge",1325492664356
started,bundle,com.adobe.model.core,1.0.2.v20100315273147,"com.adobe.model.core",1325492664403
started,bundle,oracle.eclipse.tools.common.upgrade,2.5.0.201007221355,"oracle.eclipse.tools.common.upgrade",1325492664403
started,bundle,oracle.eclipse.tools.orm,2.5.0.201007221355,"oracle.eclipse.tools.orm",1325492664403
started,bundle,oracle.eclipse.tools.spring,2.5.0.201007221355,"oracle.eclipse.tools.spring",1325492664403
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1325492664403
started,bundle,org.eclipse.jst.server.core,1.2.1.v20100127,"org.eclipse.jst.server.core",1325492664403
started,bundle,oracle.eclipse.tools.xmlbeans,2.5.0.201007221355,"oracle.eclipse.tools.xmlbeans",1325492664403
started,bundle,oracle.eclipse.tools.envcheck,2.5.0.201007221355,"oracle.eclipse.tools.envcheck",1325492664403
started,bundle,oracle.eclipse.tools.weblogic.scripting.ui,2.5.0.201007221355,"oracle.eclipse.tools.weblogic.scripting.ui",1325492664434
started,bundle,oracle.eclipse.tools.webtier.ui,2.5.0.201007221355,"oracle.eclipse.tools.webtier.ui",1325492664434
started,bundle,oracle.eclipse.tools.webtier.common.services,2.5.0.201007221355,"oracle.eclipse.tools.webtier.common.services",1325492664434
started,bundle,com.adobe.flexbuilder.editors.derived,4.0.1.277662,"com.adobe.flexbuilder.editors.derived",1325492664606
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1325492664606
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1325492664622
started,bundle,com.adobe.flexbuilder.ajaxbridge,4.0.1.277662,"com.adobe.flexbuilder.ajaxbridge",1325492664918
started,bundle,com.adobe.flexide.amt,4.0.1.277662,"com.adobe.flexide.amt",1325492665246
started,bundle,com.adobe.flexbuilder.ui,4.0.1.277662,"com.adobe.flexbuilder.ui",1325492670664
started,bundle,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.as.editor",1325492671054
started,bundle,com.adobe.flexbuilder.exportimport,4.0.1.277662,"com.adobe.flexbuilder.exportimport",1325492672007
started,bundle,com.adobe.flexbuilder.importartwork,4.0.1.277662,"com.adobe.flexbuilder.importartwork",1325492673537
started,bundle,com.adobe.flexbuilder.launching.ui,4.0.1.277662,"com.adobe.flexbuilder.launching.ui",1325492674037
started,bundle,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,"com.adobe.flexbuilder.mxml.editor",1325492674240
started,bundle,com.adobe.flexbuilder.project.ui,4.0.1.277662,"com.adobe.flexbuilder.project.ui",1325492674349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492683202
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492687933
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492690275
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1325492690275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492694772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492699549
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1325492699549
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492699987
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492734780
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325492738028
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493352811
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493355737
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493368977
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1325493369006
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493371010
started,bundle,org.eclipse.jst.common.frameworks,1.1.301.v201001252130,"org.eclipse.jst.common.frameworks",1325493389875
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1325493389937
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200911302230,"org.eclipse.jst.j2ee.web",1325493389938
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1325493390224
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1325493390261
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1325493390450
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1325493390972
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1325493391109
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1325493391192
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1325493391193
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1325493391235
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1325493391245
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1325493391294
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1325493393008
started,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1325493393010
started,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1325493393013
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.navigator.ui",1325493393015
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1325493393245
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493393444
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1325493393449
started,bundle,com.adobe.flexbuilder.monitors.network,4.0.1.277662,"com.adobe.flexbuilder.monitors.network",1325493394356
started,bundle,oracle.eclipse.tools.webservices.ui,2.5.0.201007221355,"oracle.eclipse.tools.webservices.ui",1325493394634
error,log,,,"Could not traverse changed resources in project UploadTest.",1325493397404
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493410292
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493410339
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493410366
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493412731
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1325493413461
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1325493413500
error,log,,,"Could not traverse changed resources in project shell.",1325493413655
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493413674
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1325493414035
started,bundle,org.eclipse.jem.workbench,2.0.201.v200911302230,"org.eclipse.jem.workbench",1325493414056
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1325493414095
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1325493414107
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1325493414108
started,bundle,oracle.eclipse.tools.webtier.javawebapp,2.5.0.201007221355,"oracle.eclipse.tools.webtier.javawebapp",1325493414174
started,bundle,oracle.eclipse.tools.webtier.jsp.ui,2.5.0.201007221355,"oracle.eclipse.tools.webtier.jsp.ui",1325493414186
started,bundle,oracle.eclipse.tools.xml.model,2.5.0.201007221355,"oracle.eclipse.tools.xml.model",1325493414246
started,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1325493414272
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1325493414290
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1325493414315
started,bundle,oracle.eclipse.tools.webtier.jsf,2.5.0.201007221355,"oracle.eclipse.tools.webtier.jsf",1325493414378
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1325493414504
started,bundle,oracle.eclipse.tools.webtier.jsp,2.5.0.201007221355,"oracle.eclipse.tools.webtier.jsp",1325493414921
started,bundle,oracle.eclipse.tools.webservices,2.5.0.201007221355,"oracle.eclipse.tools.webservices",1325493414998
started,bundle,org.springframework.ide.eclipse.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ui",1325493415007
started,bundle,org.springframework.ide.eclipse.beans.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.ui",1325493415010
started,bundle,org.springframework.ide.eclipse.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.core",1325493415115
started,bundle,org.springframework.ide.eclipse.beans.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.core",1325493415235
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1325493416015
started,bundle,oracle.eclipse.tools.webtier.jsf.ui,2.5.0.201007221355,"oracle.eclipse.tools.webtier.jsf.ui",1325493416111
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1325493416513
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1325493416609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493417188
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493419451
started,bundle,com.adobe.flexbuilder.services.BlazeDSService,4.0.1.277662,"com.adobe.flexbuilder.services.BlazeDSService",1325493423190
started,bundle,com.adobe.flexbuilder.services.J2EEService,4.0.1.277662,"com.adobe.flexbuilder.services.J2EEService",1325493424129
started,bundle,com.adobe.flexbuilder.services.CFService,4.0.1.277662,"com.adobe.flexbuilder.services.CFService",1325493425407
started,bundle,com.adobe.flexbuilder.services.HTTPService,4.0.1.277662,"com.adobe.flexbuilder.services.HTTPService",1325493426320
started,bundle,com.adobe.flexbuilder.services.LCDSService,4.0.1.277662,"com.adobe.flexbuilder.services.LCDSService",1325493427804
started,bundle,com.adobe.flexbuilder.services.PHPService,4.0.1.277662,"com.adobe.flexbuilder.services.PHPService",1325493428437
started,bundle,com.adobe.flexbuilder.services.StaticContentService,4.0.1.277662,"com.adobe.flexbuilder.services.StaticContentService",1325493430884
started,bundle,com.adobe.flexbuilder.services.WEBService,4.0.1.277662,"com.adobe.flexbuilder.services.WEBService",1325493431677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493432049
started,bundle,com.adobe.flexbuilder.axis2,4.0.1.277662,"com.adobe.flexbuilder.axis2",1325493433559
started,bundle,com.adobe.flexbuilder.DCDService,4.0.1.277662,"com.adobe.flexbuilder.DCDService",1325493434503
error,log,,,"",1325493434643
started,bundle,oracle.eclipse.tools.webtier.html,2.5.0.201007221355,"oracle.eclipse.tools.webtier.html",1325493435586
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.AllMarkersView",1325493436616
started,bundle,oracle.eclipse.tools.coherence,2.5.0.201007221355,"oracle.eclipse.tools.coherence",1325493443810
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1325493444374
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1325493449059
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493465934
started,bundle,com.adobe.flexbuilder.codemodel,4.0.1.277662,"com.adobe.flexbuilder.codemodel",1325493465955
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493474141
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1325493477258
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1325493477261
started,bundle,com.adobe.flexide.refactoring.core,4.0.1.277662,"com.adobe.flexide.refactoring.core",1325493477616
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1325493478334
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1325493478374
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1325493478382
started,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1325493478389
started,bundle,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner",1325493478389
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1325493478431
started,bundle,org.eclipse.datatools.connectivity,1.1.3.v201001230803,"org.eclipse.datatools.connectivity",1325493484752
started,bundle,org.eclipse.datatools.connectivity.ui,1.1.5.v201001190218,"org.eclipse.datatools.connectivity.ui",1325493484753
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v201001270323,"org.eclipse.datatools.connectivity.ui.dse",1325493484754
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v200906111150,"org.eclipse.datatools.enablement.ingres.ui",1325493485145
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.1.1.v201001180200,"org.eclipse.datatools.connectivity.sqm.core",1325493485405
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.100.v200910270525,"org.eclipse.datatools.connectivity.sqm.core.ui",1325493485407
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v201001270323,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1325493486673
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v201001270323,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1325493486689
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493488499
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493512981
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1325493512994
started,bundle,com.adobe.flexide.launching,4.0.1.277662,"com.adobe.flexide.launching",1325493513371
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1325493513808
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1325493514704
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1325493519614
started,bundle,com.adobe.flexbuilder.debug,4.0.1.277662,"com.adobe.flexbuilder.debug",1325493519686
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493522228
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493528835
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493528870
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325493529817
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1325493529874
